Industries,Power Houses,Vehicles,Commercial Buildings,Trees,Air Pollution Index
62,23,4081,192,9049,48.50380943274707
49,21,8664,181,4688,20.476674181592685
45,40,691,88,16404,84.41546111675623
68,11,4910,193,3222,27.23739959843286
72,3,917,197,11780,68.4499193152829
7,42,2671,40,16007,78.3995125989577
3,24,4885,175,14412,65.17228350006874
56,12,6071,1,7135,38.82413010978046
1,3,5431,18,11188,55.249494392120425
4,12,7411,63,14614,59.60624571099138
64,45,9374,61,19256,65.06463838862
65,39,4430,142,7627,42.278196268765214
60,9,9954,199,15886,51.83939837663239
58,41,9107,193,4471,16.147700239337382
38,34,7812,34,7109,32.507001150597574
12,16,7712,140,18797,70.76253929524465
10,18,9860,186,10585,36.23745176701099
47,28,3998,26,19600,85.66846836554508
1,49,5897,187,19014,75.22679394603273
2,21,3933,142,18097,80.88038630133423
12,39,5125,130,1739,22.68254136147985
36,30,8827,173,10059,37.22740083392455
7,3,9018,81,2558,15.14708227320709
60,41,2550,16,18124,85.08009871808054
89,5,2974,182,3539,34.36737171180452
67,32,6773,26,14980,60.57686063880183
58,29,4670,110,3420,29.662940981260263
27,25,4304,13,13915,67.12951337624916
88,41,1400,191,10451,60.9111167130141
91,45,1450,99,4329,41.13915166578048
6,47,2156,56,7870,53.33134397725909
25,7,4101,105,3105,32.405494594651145
95,42,6971,106,9910,41.12413625751689
44,5,2491,52,5747,45.78263907631849
9,9,7356,83,233,12.747466228735334
62,43,7896,97,11168,44.0885167738163
29,36,9635,1,4006,17.130797799867906
78,42,5113,164,9935,47.17484918866677
93,27,3713,172,14711,67.47370780166257
41,26,5799,149,18680,75.15584518175882
38,44,8786,20,16290,58.88835564624168
86,37,1760,27,17775,85.69339232767636
12,14,4978,27,11419,57.39727952696205
40,44,1267,190,2972,37.7393075765985
49,26,5703,170,6316,35.32846999474482
90,49,7574,78,11271,44.253712789340035
28,26,9482,141,6936,25.66467591731812
85,9,7921,107,14616,55.023418932736256
91,46,951,99,6873,51.24382857944013
97,19,6968,7,16332,65.23720837053882
59,24,5624,61,8622,44.00623709706581
93,13,3596,64,15364,72.0181752225751
64,17,6585,179,10958,46.92391604493662
24,37,1251,116,4258,43.85138697044594
32,48,5275,87,10765,51.92546590482197
70,21,9580,21,7641,28.219880692443056
60,32,8727,11,19172,68.42997390605784
27,49,3581,41,19319,86.01331563850383
80,42,6067,37,6107,33.32423952009957
47,39,5229,57,1289,20.729740832271048
94,16,4585,133,208,18.612870616035508
79,21,8079,160,9442,37.315346445738165
60,13,8203,36,174,9.085954044156324
8,47,785,55,10608,66.76960818814385
55,15,8917,61,95,5.941997333844682
31,42,3576,72,13332,65.85238670656375
9,15,7609,194,18074,67.3248676871192
56,23,5599,171,2650,23.492458987652043
21,39,6934,9,8561,41.081312418177205
39,33,2944,95,17078,79.82737192594308
57,33,9046,175,19123,64.87127652193504
43,1,2961,65,6795,47.776312806886956
84,4,4027,74,17177,76.89977033016258
90,9,6643,90,18338,71.70853639007473
78,37,8707,148,11584,40.736714777844654
52,41,6089,22,1629,19.622736512875917
52,19,587,45,19563,96.56720548808649
48,43,3937,25,280,22.11102211536688
41,5,3861,176,10811,55.98300047635091
55,22,8872,22,1128,9.583618231367979
21,5,3622,67,8270,51.28599415477775
53,24,1547,49,19404,92.46470977650857
19,29,4695,69,10868,55.04944364552072
62,3,640,50,4857,49.35759100801963
14,6,2839,121,4271,40.36151027320265
9,43,7093,140,893,13.751441535190196
42,36,665,198,19837,94.93719174584808
68,19,7953,109,4661,22.901671587946225
64,16,2506,192,18673,84.99920121008672
23,33,9757,122,436,3.875671802011013
86,20,8137,183,3437,17.276527740542193
84,48,9524,144,14508,47.631374051571676
19,42,3696,60,2097,29.77062551511625
83,26,8251,127,7229,29.50433963112539
87,22,5386,102,9899,47.89724676571956
31,7,3458,132,1479,27.94417704769596
52,40,3772,178,10056,52.87205888963184
83,41,9617,191,3757,12.211932481066782
44,29,5128,48,2819,27.038230552893765
84,26,9675,158,14153,45.89425132428773
26,21,2655,26,1062,30.6775537280177
70,6,4551,47,3781,32.048878013256555
28,39,9155,198,17474,59.56468601836281
41,14,9896,24,4470,18.015779788528548
63,25,8365,171,4508,20.6876518516451
68,16,2031,105,11143,62.762599320016186
73,13,7219,121,3122,19.77633921360693
49,35,5893,75,15075,64.16540632453601
14,42,8975,131,19005,66.01995428722803
31,32,6038,13,13515,59.47104824095905
63,10,2981,68,16329,77.42949280056828
29,20,8616,120,17108,62.222159052883505
22,39,6179,49,10072,48.095172376972364
61,27,6946,96,10705,45.58707283906458
73,26,281,130,2005,38.028267282521234
64,19,9417,127,13932,48.395395045578525
11,46,9593,7,19759,67.96028355758085
25,16,6143,28,13436,59.22726722363948
34,3,539,99,8008,59.06484385567773
69,26,9235,116,1064,6.3991783346739055
47,12,2609,72,889,29.67958180482131
87,2,9387,130,7786,27.711729377808425
22,37,6675,195,11206,47.86431532766016
37,17,891,91,13973,76.62099401224732
43,37,7088,86,15659,61.162341059124785
71,8,9044,87,8951,33.48681192997431
72,46,3905,199,9652,49.260560248172126
55,25,3765,163,10688,55.34499144336078
75,13,9771,103,17660,59.23440142706559
41,17,9498,2,14319,51.70474802329238
98,11,7518,134,19036,69.99630084001791
28,16,7144,134,7038,33.920551977803655
11,34,1735,53,2622,37.868212945931326
33,32,8662,130,8685,33.591738599752006
86,27,6772,16,18369,71.6561745205956
90,3,4198,18,7864,46.88564265713979
6,10,141,37,11311,72.69903504939747
70,19,5693,117,9140,44.88127528790936
83,26,2560,100,7021,47.31979285922476
78,27,7037,56,17547,67.43654262112665
99,37,2571,191,8335,49.54648665109526
47,10,8476,93,13897,52.40346056852722
1,20,8865,17,13197,51.0347601977999
24,17,8870,80,17602,63.483599440831874
72,34,6956,18,873,14.2181783902831
57,49,2657,10,16808,79.79162582404737
65,43,2712,105,16795,78.73649295964218
17,3,6600,34,11860,53.5833634119983
46,22,1098,59,5635,49.21954002372053
66,40,6969,146,17991,68.21088408717802
17,45,2891,2,5116,42.432690903598434
9,46,3366,84,11719,62.00753861443551
26,48,3234,20,15664,74.69028187334807
6,4,9157,86,18387,65.85582261423238
6,39,4317,30,12336,61.62307947136166
81,12,5194,58,8552,45.029267034861356
36,39,5576,53,1478,19.985732508735694
60,4,1789,116,2848,37.732530693379786
77,14,5500,174,9282,44.27304364837735
37,17,1908,170,19466,90.2701055108275
62,46,9083,28,4605,19.576109133487094
74,37,8941,176,19609,66.46408649447554
67,48,6301,5,3476,24.539884505869082
30,9,5617,52,13363,60.51941192339238
14,37,1291,102,14955,78.46022331010354
25,42,1450,92,17562,86.24099275678478
69,15,5226,184,12685,57.01397075479985
62,9,9994,188,12040,39.66365755492113
83,35,9705,185,19302,62.421755917855556
8,11,9934,15,389,5.709515391334833
53,8,2090,33,8759,56.55622807930267
62,5,510,17,615,34.94355138080046
88,6,2860,70,12671,65.47237351010448
38,47,5031,88,19925,82.19885796803622
20,10,9721,135,18966,64.93107098566952
1,10,7687,26,13387,55.33384556625746
7,16,6783,8,17979,73.22569017662691
29,22,3032,146,8522,51.65853835793529
56,29,4963,156,18454,76.46907971860941
42,34,1398,27,10534,64.39312477906418
94,23,4605,25,18960,80.73210610184437
32,11,5090,168,12557,57.766102385190045
48,45,4905,59,7911,43.973073373355135
78,41,2241,110,13051,67.3917102143377
89,22,426,191,11184,66.87228663682106
82,1,7197,125,13893,56.03937375828084
10,12,3767,101,14564,70.39399808989852
22,9,5672,97,4966,32.806712136666675
77,49,8550,133,4101,18.010300878312606
96,12,3326,84,6853,45.34526272324596
67,18,5545,119,2791,24.483313601281324
44,11,4167,152,1709,26.205179465520374
18,28,2095,78,790,30.219425575379404
97,15,1851,63,18603,87.66731868620855
86,5,6476,40,11214,49.182192682403844
93,15,2766,182,482,24.897703485544866
57,42,1669,124,13317,70.70342283308503
4,47,5422,42,9436,48.266286786339606
93,41,2248,78,19850,89.4289630338659
18,43,4120,6,16084,74.22377450442502
1,31,8875,13,3954,19.712528163942707
8,47,7335,147,4746,24.810762726963475
31,26,2936,114,12708,65.91606917176529
85,30,889,59,14387,76.43226381222988
73,26,2178,147,12842,67.81132312179122
45,33,1992,192,683,27.860197452052617
84,25,4986,165,6605,37.48899508733611
87,11,8814,65,9715,36.97528692410552
8,41,9433,95,17472,60.78723574814025
74,11,304,81,19981,98.1211053105279
45,43,1512,167,14141,73.40027738806994
20,31,9996,119,2271,9.383422178058453
68,19,6889,23,2254,19.11397879683767
23,35,4636,161,13173,61.143361507119025
97,5,6447,22,8576,41.39636435332223
50,18,1380,168,828,31.522702717078104
2,27,7075,143,15325,61.45052947120978
38,43,7816,79,10602,43.20806559571534
18,13,4375,54,8405,48.449183948998
56,9,5456,28,15787,69.29009525708602
77,26,2432,82,15590,75.75145014686166
50,22,1694,57,17658,86.504693016527
11,10,8068,51,14167,55.481636013644916
57,32,1488,126,739,30.690785110921354
20,8,1893,103,13136,71.71910258070135
2,27,330,116,11846,72.22529417665723
52,15,5241,115,5410,34.731896517311625
45,17,450,18,5229,50.41703871986516
13,19,3523,108,13680,68.02344101770555
80,28,5857,170,19043,74.95678358920486
23,27,5081,141,18778,78.30604570144963
59,24,5888,146,18079,72.76954677217891
51,8,5867,196,4008,26.973917097837656
92,31,6232,16,18634,74.1119926538551
53,36,7763,137,15049,56.718544317574754
13,3,922,72,17555,90.53899766551991
26,36,9588,184,1862,8.111020064574674
4,43,9125,128,7917,30.615681800505314
1,5,3156,166,1838,31.47713025506026
85,37,7496,70,6583,30.188190213618867
25,39,576,162,4655,46.48744453723812
56,2,3301,196,13704,67.2541020849954
14,2,853,41,2642,42.67885431266662
51,8,7354,110,14148,56.21996906945768
52,45,2476,190,10881,59.407886538906766
27,46,7676,136,8799,36.47706746441733
65,38,9944,153,8025,26.284764093259213
91,45,6673,138,14475,56.911224038119954
97,27,2552,121,15696,74.98794623304336
1,32,2620,104,8956,55.362555648231655
5,20,5570,13,7067,41.51458963594161
37,27,504,74,892,35.59810715759974
62,49,4892,121,2647,24.519240955800683
98,11,5541,63,18745,77.05720556615455
5,3,2838,10,19858,92.54014571358812
52,13,1993,57,5589,46.99449271031507
18,15,6840,115,8411,39.961008548894604
97,41,8696,35,7882,30.775149694749032
75,29,2593,165,13724,69.02011896135468
36,22,9070,193,13455,47.38921266305146
52,47,2245,193,11518,61.764451472055235
62,34,4304,27,17905,78.00932004637723
60,26,105,178,16539,86.00545564442494
38,2,4485,9,16526,75.95912809082027
53,23,9615,91,10799,38.32318119971827
37,21,7285,172,14973,57.999366550813534
87,24,1142,142,792,31.145068610765478
22,13,991,83,2396,40.0090281911727
89,32,7907,11,4065,21.337021114427287
45,7,7080,5,12655,53.94050980061325
49,33,9188,77,2629,12.545899120397195
77,18,4618,30,14951,67.99567013745018
99,19,8519,72,13544,50.307867809593155
52,47,2402,101,767,27.22823440143631
61,42,9211,156,9271,32.54159984289727
46,19,2867,173,7988,49.901489670732055
52,42,2137,195,19813,89.13012767309469
66,24,3253,60,11412,61.078257987983676
53,6,9924,114,8255,28.587465623117126
81,8,1445,88,10043,62.226910982314976
33,17,3590,72,6215,42.98427385859201
83,41,2245,197,18431,83.31718203232062
32,41,4806,21,16334,72.38702855165474
54,35,6252,121,14942,61.45393279519268
91,46,5004,60,4528,31.23207464644527
56,5,1607,158,4990,44.64523730318158
15,5,9491,146,947,7.475803765434009
93,25,2475,11,2621,34.62890913687836
51,22,1430,137,5098,45.13088122299004
33,5,4641,118,4690,35.00731555195202
68,13,3868,43,10836,57.57046474483861
51,30,7893,124,4643,23.25131227186982
5,40,8211,8,13993,54.76724724308378
65,41,9312,55,11221,39.368725993266686
55,17,6396,114,5153,29.981827135251365
83,9,8539,116,5375,23.106271659775928
71,4,5140,171,11825,54.81285889508494
99,3,7912,37,16834,63.31900613514322
76,9,883,158,12691,71.98074969438895
92,46,1091,64,17483,85.91302812154775
16,27,6167,33,1090,18.91387191392667
2,9,8977,196,15494,55.971309306479505
98,35,750,67,11503,67.52484797485187
42,14,1331,140,16789,83.74811320937059
18,13,7458,186,11283,46.227622476955055
69,38,1160,117,6067,47.88890583687934
73,46,2788,178,10601,57.06271219629318
20,7,430,68,19721,98.81592823089515
68,3,8776,4,4236,20.105786566550677
81,27,2400,44,12396,66.10858639506398
36,47,2968,167,734,24.506681270636548
9,32,5325,180,3526,27.87249439024947
11,29,6414,2,2772,24.211759201471295
35,19,5016,32,14056,64.29070670180914
35,3,4208,78,9935,53.60439155859814
51,3,731,25,16988,88.91536733740695
95,23,5940,177,10010,44.85125782756485
95,43,3116,3,2486,31.44224393040264
23,1,4654,64,12078,59.445333759951986
66,20,1612,199,1823,32.84121685601063
10,33,1427,67,18280,89.34144994318278
43,30,3610,39,16763,76.94540721394321
18,45,7655,157,15725,59.04244955637527
66,40,5145,8,15481,67.79838452938839
87,37,8531,178,6262,24.077728058282517
9,19,8333,27,5991,29.140889360212213
21,26,8980,139,8075,31.407240355697525
63,39,3871,84,15832,72.48731519807049
14,34,6858,145,2708,20.22446678840123
33,8,246,134,7187,56.515857455939624
42,38,441,39,14800,81.08532449112319
78,49,1550,88,3576,39.08690129396633
40,20,9247,161,11887,42.26132632776067
48,19,8001,198,14423,53.9117976231566
76,16,3910,174,6819,41.11561308665237
23,7,4358,67,6006,40.355812795239245
46,43,4124,106,19732,83.30944626428663
42,46,2870,158,1454,27.56755441607389
57,37,7487,196,7067,30.968761965674275
58,14,803,90,17428,87.99479736947426
49,48,1257,199,16760,81.77578623240865
98,45,8147,78,2816,14.746039813871704
80,17,5333,22,10480,50.82040940175241
14,20,7698,153,10531,43.58962146100552
17,39,2731,99,17040,80.66785871012117
60,12,6497,61,487,14.652258438113279
12,46,4600,91,5007,35.441221444416726
95,27,6265,151,19203,73.88927328659689
22,38,1637,26,13559,73.64699855198268
78,32,601,140,14777,78.47132042669773
7,25,779,169,18870,93.07458272340088
28,9,5992,20,8932,45.73809122680442
19,16,2381,20,15529,78.66838630250668
46,40,5250,158,12012,54.55393409324695
82,5,2428,128,5339,42.2644366442095
62,38,4038,199,19797,82.50543206597243
32,14,150,142,16838,88.44383059552597
91,46,2142,10,10984,62.10515339265658
22,39,3865,18,8733,51.01891011831063
96,49,9094,17,11740,41.632361368956985
73,46,1877,147,15290,75.56805069201113
44,30,6771,101,11982,51.177675458969695
6,37,6684,188,7932,37.42548820243156
70,9,995,22,3178,42.52901255943483
17,24,4920,122,3654,30.300535095431286
1,24,7901,105,14203,55.34983796321227
88,3,8736,22,1507,11.543157244750674
66,32,6711,73,7032,35.12693539539549
57,35,513,81,7879,57.024846706632125
38,8,2813,199,16951,79.55207713715097
55,27,1957,131,6089,46.74659864500236
72,23,9348,10,8300,31.137561045667425
62,16,110,90,14039,78.90643460762621
76,1,9976,7,4895,18.46118202877392
37,26,2498,97,3167,36.68876640875971
94,13,3195,33,4975,39.85078287075049
84,20,1497,100,4459,42.17731009489542
42,23,4090,147,2911,29.315367958494164
59,19,8086,78,8961,37.29414091394367
76,8,6970,77,8652,40.046551948560506
8,21,9566,68,12273,44.325995487606676
15,37,7634,140,4203,22.560191190679774
28,43,499,29,15241,82.64906284169064
51,34,3797,74,1584,26.85984991977142
70,19,4145,71,7356,44.37514202465229
9,27,9103,104,1839,10.977400466846532
53,38,438,104,15675,82.82882410833133
69,7,8984,182,9932,35.85552452949973
47,9,4471,143,1230,23.90963451656158
81,27,6241,135,630,14.513256604996243
78,37,5652,167,2014,20.40620839669333
87,27,2471,152,10491,58.06320374231422
58,10,3578,1,6095,43.65450621146378
43,20,7482,38,12276,50.44403168194421
83,3,4298,160,11721,57.235909482478164
18,8,823,2,6128,53.771347577626365
4,43,4056,135,12453,61.183198709469416
86,21,9819,85,15677,52.13132632730484
80,42,1510,8,10203,61.69518933043412
45,18,8776,20,7740,31.977920812279336
61,40,517,46,3509,43.83755581180676
78,49,5061,127,6167,35.258767602289495
20,33,5297,112,11820,54.967564295263536
90,33,3431,22,6871,44.78513444449027
5,16,1178,21,7304,56.78647851625925
8,32,6611,34,19137,75.94494193803743
86,3,3199,104,15895,75.5809979665939
19,44,6357,15,19949,79.12207135599697
64,30,3029,100,77,23.819791308542776
96,40,9984,8,6248,21.61144921139679
26,7,5162,157,15465,68.29565801870051
33,45,4365,161,16055,70.97180372247988
82,22,6532,157,670,13.656451133538226
78,31,3672,48,6910,44.11320690434694
28,37,2027,104,15098,76.40904072625729
81,49,8007,31,5703,25.43458533173596
93,5,8248,64,1848,13.499573583662709
47,16,103,1,17576,92.50262498572431
19,12,9402,136,14297,50.42547815058561
99,44,8260,182,4985,19.549258061314134
56,25,5941,97,5560,33.15493562020302
65,33,2304,154,10289,58.60696331373024
28,13,8995,72,108,5.798489255523847
28,20,2513,95,11334,62.60544732166713
28,9,496,109,5918,53.08543109706768
33,41,8472,155,8919,35.36923976909466
43,41,4921,183,1303,19.97936050380089
19,35,8343,141,14001,52.27093055272988
85,22,2853,146,18866,84.59409781740997
11,21,6783,70,553,15.392613253507932
52,43,610,40,5798,50.58592739782157
73,9,7819,43,8568,36.675246654015346
45,23,6198,197,6730,34.87768834256593
80,45,3658,34,5344,38.80073508347732
35,21,3070,62,5297,42.66971112158425
67,8,3595,77,4816,38.33720117850715
34,38,570,42,10183,66.03310598951587
71,22,8268,88,11172,42.69808671450408
32,49,8965,46,15504,55.71622219848014
38,48,2246,73,11233,62.7262695910557
2,1,5388,4,3078,29.793225663797713
13,47,4560,37,17249,75.8153996309442
93,8,2268,102,6194,46.699539801686775
94,25,7743,5,9442,40.07110030263941
38,2,7489,174,14347,56.668393777098835
54,47,3394,51,18665,83.0903275714698
17,45,8607,17,8125,33.120877739616674
57,25,6152,192,1055,15.858242432736475
68,3,2126,35,10937,63.46471245195152
85,2,6617,165,1725,17.292662512656747
59,1,5931,128,13750,59.10403180251213
74,28,7771,105,2354,15.012166720829995
62,39,7735,72,13878,54.10268313523951
6,33,8469,77,6223,28.19517263707408
88,3,7845,86,10823,43.774103393491984
80,4,1824,39,4054,41.607599728744894
89,46,2103,4,2911,35.547273891427395
18,36,2542,40,368,27.99841368513563
15,30,1357,150,4550,44.53631264299586
92,49,2920,119,17617,79.45714177431977
89,20,554,192,6653,51.682691307710385
77,39,835,133,13988,75.17624610814113
19,26,2426,108,592,28.438700768320032
32,16,5205,125,18349,76.83515648891185
45,30,8615,117,15515,55.90771757888805
57,28,7601,94,18384,68.52071820814882
23,23,1750,54,19565,93.12109573099278
97,13,7003,167,7975,35.716601438555
64,43,215,126,6546,53.16912256777336
15,15,6421,102,11887,52.6291951940628
26,48,3364,120,19115,84.20739739991053
37,6,3168,151,4443,38.363754614567156
62,40,3327,160,10892,56.72273122015509
65,29,2787,64,11687,62.85940169731672
25,27,4472,95,10459,54.474412940212424
38,47,634,27,19509,94.93870472046221
17,32,6849,157,10731,46.46618441855597
48,30,683,159,8978,59.52250204670944
15,7,2770,28,16844,82.18704928536904
98,19,8943,189,17557,59.397227936326125
55,49,6588,180,12278,50.46668327766551
98,36,6680,191,19382,72.65256131768895
69,40,9592,6,17957,61.62784957860997
83,38,3156,156,10977,57.303328999156655
42,32,1935,48,16398,81.88598744967379
33,41,7161,73,5157,27.56519522529871
68,26,8468,13,13662,51.32672092494631
2,49,5671,188,19605,78.27738031928318
91,12,3114,78,6433,44.51667167775597
57,34,9780,5,2798,12.249798537069296
22,20,7762,13,15672,61.72032929154131
20,2,7996,103,19516,73.21168939869798
91,21,1567,111,14775,76.23265253559647
8,31,8972,59,13650,49.43851102740493
82,13,2962,63,277,25.403812604322354
12,25,8178,148,3840,20.9612714652432
2,3,5125,146,7480,43.434342434624995
48,31,1580,91,5334,45.63764824244133
48,19,968,32,8828,60.17481282695917
12,36,1546,123,13794,74.03786110103078
59,24,9610,90,12242,42.56258062065705
16,9,2199,58,9160,58.50306326169545
91,26,9520,137,1407,5.993669020876823
86,12,9107,61,1628,9.852885663356545
36,31,7646,153,2321,15.69498343400754
95,20,5039,124,16052,68.23894594613989
10,1,9620,4,5543,24.105237462520847
67,41,9815,174,10647,34.03255602144149
65,46,4297,42,12751,60.60815518154873
11,32,7169,145,9952,43.18789853694375
14,7,1888,178,5884,47.416981622504586
14,43,7795,179,17730,65.3187361883661
21,10,9341,165,14899,52.527808824643465
41,3,3269,105,14777,72.82582190764572
33,17,5733,163,5027,31.779582636689895
80,33,6243,158,3583,23.69914292739277
34,49,8320,3,15351,57.37606762923802
26,3,3783,199,18731,82.46537965447871
71,32,1828,147,17202,82.1304604728487
34,10,9189,112,3119,15.204649072591081
57,46,7374,179,5110,24.647379200238888
28,30,8686,102,17884,64.16211019530085
80,25,873,136,15841,80.65115240320802
49,12,1913,46,15737,80.03126179200027
46,23,8735,162,6015,24.38376157596211
67,24,9341,58,17444,60.40021207454282
28,37,228,100,18922,94.20578842503798
57,26,7155,10,3325,22.177979696090233
98,16,7618,46,1006,12.22793186483868
73,44,4650,24,6648,39.37577044846178
10,15,2944,121,4234,39.329474859696525
36,2,3157,27,15819,77.35155132188483
92,13,5561,129,13333,57.9415333833335
51,37,6822,21,5411,30.148097027494288
19,40,4241,52,5690,39.186354842704354
67,41,2419,73,10995,60.674912423227916
10,43,8327,163,1505,11.17139650467584
76,2,7426,168,965,11.92408147857391
98,42,6824,140,19742,73.60249391430871
42,19,9020,182,4094,17.653162447964434
35,6,854,189,18318,90.25795682041539
78,2,6300,168,2061,19.510171155769456
38,8,642,75,13655,77.32551601579141
79,45,1706,87,9019,56.04479743544143
68,9,3569,106,15886,73.96671273434373
9,18,7644,11,12640,52.597946768321194
69,16,2295,25,4701,42.69386022298038
33,4,5075,44,10654,53.87976483333053
39,21,8220,170,13125,49.42146817948642
11,19,7849,192,9517,39.39258959123549
20,24,9619,133,8385,30.28883403975486
95,25,6306,35,4703,28.470708169046958
32,9,2030,30,2340,36.706374113978534
70,33,7467,103,12939,50.67605369378767
17,18,1130,128,12862,72.33581392340061
77,22,7773,156,8083,33.41549357488486
88,47,1536,24,8551,55.651327222208295
45,44,6409,179,6417,31.99711758045389
21,5,7213,88,14978,60.687836026055045
48,13,3415,119,12379,63.07705478933871
74,33,6428,170,17299,67.25068500817295
31,18,5921,172,8129,41.10872164733799
44,6,7492,86,16444,63.85685084305896
47,47,5838,140,8241,40.69207481108443
71,40,2088,94,13073,68.55600795798867
72,5,9895,54,2611,10.958751660069126
60,47,7624,27,12045,47.86735033766165
98,40,9870,123,19260,62.40957736453952
61,30,7630,147,14312,54.35610390810986
53,19,7578,51,1826,16.109440557750574
43,25,120,139,9248,63.262222892499025
34,48,3267,131,19377,85.36925454650044
69,18,7153,193,3416,20.01437855389922
59,14,6640,128,17141,67.89929379311857
68,35,3025,144,11656,60.349260166375345
21,24,3456,21,8701,52.61565733479668
14,20,252,181,6130,52.83022404169875
64,6,5646,93,8691,44.27491346858068
38,18,1003,113,4387,45.07097729472481
60,15,5464,3,8417,44.547679352694836
15,31,1058,145,6015,49.90172383809133
36,10,4168,73,7198,44.786535552356334
57,9,1326,38,9791,62.687441554058225
24,44,8923,74,9987,37.84685945504474
59,4,6260,26,16791,69.87451786746657
67,4,7232,127,18572,71.21226418593844
48,9,2020,31,9786,60.545580379945804
38,38,8828,2,15835,57.827949001447855
82,8,5199,12,191,18.50423144096949
82,40,9848,194,3827,11.72484566905841
26,5,8010,40,7866,35.90179334988261
83,37,3860,108,4258,33.64441590564577
87,16,8782,121,9492,35.057251968626616
74,48,6369,108,14114,57.662112152737194
51,17,2615,169,14058,70.2710166355866
45,37,3782,51,17096,78.06486391060409
59,12,3980,72,13912,66.56770553502957
17,26,5712,85,9865,48.09634316152509
26,24,3925,68,3463,33.88375308928545
6,26,2525,1,11095,64.01222516604275
72,32,9932,11,5208,18.602416838731045
93,2,3206,174,18026,81.46358833445865
67,35,8812,97,2037,11.3505982600729
7,34,1778,132,14639,76.24930534384993
23,15,9165,42,18483,65.22440165553209
1,3,2434,7,18342,88.88181615300577
34,15,8648,80,5163,24.114265752303822
73,12,3210,186,8801,50.64398358106867
74,36,8979,5,14675,53.12982638796062
39,36,7072,59,19806,75.46728995219645
34,46,6488,105,4513,26.519036211117154
32,31,3884,152,11535,58.19160719391141
78,48,3821,10,1985,27.88438643318358
81,31,7339,191,15110,56.911594217072185
82,9,9035,75,17166,60.45206060506023
66,31,8253,113,17704,63.25768925775423
73,45,684,125,11446,67.23247504163663
84,15,1372,184,14098,73.7498003451623
56,9,9443,96,7578,28.981118266413418
16,40,3916,24,11573,60.218626027416335
97,23,8047,44,6499,28.500075974401327
44,42,6654,68,12362,52.370232949138504
13,36,7559,79,7729,35.52484625854521
78,41,6035,163,12955,54.527515762339156
90,2,9348,36,9290,34.10966916222418
43,20,5049,173,1492,21.633997344434874
5,32,2010,184,15184,76.51154184253542
70,29,1632,109,5963,46.72459620226724
97,40,6891,117,155,9.856390733815005
78,39,9844,115,8013,26.382855839303275
65,3,2868,187,3992,36.93602609754044
33,41,8529,94,2118,12.969523989160805
33,1,2979,114,3078,35.9577167177559
24,1,9230,35,15345,56.38274309098231
68,39,3761,79,3397,31.775191266510802
13,19,4251,108,3817,33.76200230642385
11,38,3232,26,17042,80.01789650425712
95,6,7396,146,3536,20.62746929146661
57,10,1969,118,17959,86.19060697279554
22,7,5601,63,8303,44.48151228837867
43,8,8037,197,18779,68.13535389232172
68,26,1873,70,16490,80.70096005616516
28,16,5661,198,17197,70.91265394906166
34,11,7427,82,269,11.53781834955386
92,46,1535,136,5811,45.28246663050348
38,24,9097,177,4628,18.578191489734508
4,33,4506,93,1003,23.20746598145405
26,37,5933,2,10892,52.3719267677378
99,1,7628,130,17184,63.969056308874286
57,41,5652,14,3205,26.61081902546873
65,40,608,177,13074,72.33984630999436
77,1,3386,157,17489,78.80673174130426
13,44,2259,142,15346,75.57314200838357
14,2,8013,194,900,11.423599114604386
4,33,9407,167,11638,41.28660622942905
78,44,4991,162,7822,41.04108856471296
73,27,6741,85,6334,31.8451856679215
18,49,8159,119,15255,56.23529192686731
32,14,1627,119,11366,65.70403707973813
33,5,4406,34,3154,32.11649568719959
82,29,2515,33,14440,72.4152855616114
7,34,2121,187,11719,64.49618440284192
67,12,1073,26,9919,63.785820089982636
35,47,494,139,4642,46.32981979441018
77,43,6413,4,1408,17.77159815715237
82,43,4222,96,19051,80.82000656880692
24,22,4642,159,17010,73.88627875922877
41,35,3685,156,3075,30.854246046469697
80,9,3722,21,10668,57.8208453152109
35,15,255,183,17221,88.96662312442989
36,48,7985,175,16140,58.54218484292615
93,35,8325,152,2490,13.056946796650024
31,44,5058,3,4795,33.983893046454625
38,31,2520,161,9964,57.6529992491991
42,11,4551,15,3503,32.10423940278196
51,28,9059,113,6646,25.67905189485029
89,16,5131,168,13130,58.15519693917994
70,33,4025,79,9657,51.38101565671046
34,8,7090,148,1803,17.770242334721445
89,34,8863,63,7590,29.18618391514201
88,35,8353,149,7837,30.39805700607836
95,19,8264,17,4792,22.80347813272094
50,25,4367,9,14847,68.78629518068708
92,9,5975,156,8098,40.13325692016889
28,19,3995,191,15547,71.04626689832477
98,41,1972,81,18078,84.672562489627
93,48,3816,68,18439,79.81279524556511
43,29,9499,119,14392,49.92625592250028
55,13,2517,17,1121,31.07918033622545
83,48,4287,176,1377,21.686434690535492
25,18,5588,128,5159,33.21484244497566
76,16,6612,76,18935,74.17407367637456
79,30,8078,21,19077,69.33540110806672
59,22,6601,97,17611,69.77082606875797
70,30,3493,26,4233,36.375002817457215
66,9,7216,47,134,12.058007695805046
18,12,1227,52,10761,66.78943799801024
62,36,4573,62,2252,25.581263261386297
82,18,3901,25,14499,68.67841923584447
59,22,6339,53,14512,61.16437727034605
5,44,3886,34,13820,67.57744724891091
97,8,8219,98,6152,27.030897236568848
56,19,3334,183,9474,52.83637087685578
